name,review,rating,sentiment
"The Deluxe Woombie Baby Cocoon Swaddle (Big Baby (14-19 lbs), Denim)","I only bought a Woombie when my son was 4 months old (Big Baby size)and I really wish I had started with them!I have swaddled my baby from day 1 at home. Originally, I used Aden and Anais swaddling blankets, but my husband couldn't swaddle those tight enough to stay on him. In looking for an instant swaddle solution, I took the economic route and bought SwaddleMe/Kiddopatamus swaddles with the velcro wings. They actually worked fine until about 2.5 months when our son got stronger and started busting out of the velcro. I had an opportunity to buy a Woombie at a reduced cost and we couldn't be more thrilled.Pros:-Husband can operate!-easier to get feet into and do diaper changes than the SwaddleMe velcro swaddles-laundry friendlier than velcro swaddles that end up sticking to everything in the wash-easier to get active arms into-baby can still move arms around in the swaddle without busting out-not ""tight"" even though it's form-fittingOur son is now 5 months old and wants to put his hands in his mouth all the time. The Woombie actually allows him to do that even with his hands in the swaddle - he just puts his swaddled hands in his mouth! We have had no problems with him being scratched by the velcro, as others have mentioned.Bottom line is that I HIGHLY recommend Woombies, even though they are more expensive than velcro wing swaddles. They are SO worth it! How many times have you tried several cheap things and not been quite happy or just ended up having to buy the more expensive one later? Try the Woombie first - I wish I had!",5,1
"Graco Quattro Tour Travel System, Sutton","We love this set.  This is the best deal I could find on this system and came with free shipping.  It took my husband and I less than a half hour to put the stroller together.  This is the top rated travel system on the market.  We love the structure on the stroller its solid and strudy and so easy to maneuver. Weighs about 20-25 lbs and is easily folded up for storage.  The Car seat easily latches into the stroller and locks at both the front and the back of the seat.  There are several adjustments on the stroller for a full recline to removable tray for baby.  The storage compartment is very roomy and folds down for easy access when seat is fully reclined.  The pattern for this system is great could definately be for a girl or boy, with a more modern pattern.  Fabric is easily wipeable while still be soft and comfortable.  I love the base for the car seat.  its kind of tricky to get latched into the car, but once in is super convenient and easy to use.  The car seat also allows for standard seat belt to cross over the top of the car seat and strap in for easy use in vehicles without the base.  Definately think we made the right choice.  I'm at 7 months and can see us using this system for years to come.",5,1
Graco 1 Second Ear Thermometer,My daughter tried the thermometer on herself because baby is not here yet and said it works well. She won't have her baby until October. I put that last sentence because it wanted me to add more words.,5,1
"Fisher-Price Playtime Bouncer, Precious Planet","I purchased this for a shower gift after using one with my three kids.  My kids loved being in it.  When I look at all the items new parents &#34;need&#34;, I would put this right after a high chair and stroller.  It can be easily disassembled and stored for baby #2.",5,1
Fisher-Price Precious Planet Sky Blue High Chair,"This chair looks complex and intimidating at first, but I soon came to realize that's because when you put your child into it they get sucked into an inter-dimensional vortex that sends them back in time. Usually it's great fun (my daughter loves playing with the dinosaurs!), but be careful. [...]",5,1
Fisher-Price Precious Planet Sky Blue High Chair,"It's a great chair. It rolls great. Has 3 positions. However, the directions for putting this together were very unclear and unprofessionally written. I put the chair facing backward and it didn't align with the screw holes on the base. I had to remove it and install it again the other way. 10 Minute job turned into 1 hour cause of poor instructions.",4,1
Fisher-Price Precious Planet Sky Blue High Chair,Really recommend this one. My daughter loves sitting on it. I have another wooden high chair which can hurt my baby when she starts to cry and tries to get out of the chair but this one is not hard like woods.The fabric is easy to clean and the removable try is very convenient.,5,1
Fisher-Price Precious Planet Sky Blue High Chair,"I received this highchair as a baby shower gift. I started using it when the baby was 6mo and I really love it. It has 7 different heights, so you can set it up on the most convenient for you. The pad wipes clean, so I wash it very rarely. The design is cute and the baby loves the toy. The second we sit him in the chair he knows it's feeding time. Since the very beginning he knew that the chair is for feeding and was ready and responsive.",5,1
Fisher-Price Precious Planet Sky Blue High Chair,She loves it!  And it keeps her busy while mom is cooking for the family or cleaning the house during the day.,5,1
Fisher-Price Sea Turtle Trainer Ring,"I bought this potty ring for my daughter and she really likes it!  It fits easily into the toilet and secures so I don't have to worry about it moving.  It pulls back out very easily too.  My daughter sits on this without a problem and seems to enjoy the little face.  We do have to watch how she sits just to make sure her legs are on either side of the little head but this hasn't really been a problem so far.  We also have a potty seat which she enjoys but she likes playing with it more than actually using it.  The potty ring has been nice because she can't just get up immediately after sitting down, so she actually has a chance to go potty!",4,1
Fisher-Price Sea Turtle Trainer Ring,This potty is great! So cute! One piece makes it easy to clean. Comfy. Great for a boy and you can't beat the price. I took away one star for not having a loop to hang it up.,4,1
Fisher-Price Sea Turtle Trainer Ring,"I love this because we're tight on space in our bathroom, so I didn't want to get a separate potty seat.  My daughter doesn't love it though, all she wants to do is scoot back on the seat and put her feet in the toilet :/  We'll see if this actually works once she starts using the potty more.",4,1
Banana Fish Love Bird Hamper,It is a high quality hamper. I highly recommend it! The wood frame is very strong and well fininshed. IT looks great in my daughter's room,5,1
"Jeep Backpack Harness, Lion",Bought this item as a gift for my friend's 2 year grandson. Works great!! Now my friend can walk both her dog and grandson at the same time. (LOL).,5,1
